osm_id,name,other_tags,latitude,longitude
5074684433,Point 79,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1381537,72.9162604
5074684434,Point 78,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1381189,72.9159647
5074684435,Point 77,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1381398,72.9156777
5074684436,Point 76,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1379662,72.9159466
5074684437,Point 75,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1378515,72.9162008
5074684438,Point 74,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1386358,72.9164241
5074684439,Point 73,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.138504,72.9167446
5074684440,Point 72,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1382494,72.9166205
5074684441,Point 71,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1383634,72.9162926
5074684442,Point 70,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1328481,72.9190841
5074684443,Point 69,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1332865,72.9190654
5074684444,Point 68,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1290457,72.9160378
5074684445,Point 67,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1285953,72.9160204
5074684446,Point 66,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1283292,72.9160056
5074684447,Point 65,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1283501,72.915614
5074684448,Point 64,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1286625,72.9155611
5074684449,Point 63,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1290242,72.9155724
5074684450,Point 62,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1292345,72.9155738
5074684451,Point 61,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1294081,72.9159875
5074684452,Point 60,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1294145,72.9157159
5074684453,Point 59,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1312346,72.9160465
5074684454,Point 58,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1313042,72.9158588
5074684455,Point 57,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.131284,72.9156817
5074684456,Point 56,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.130819,72.9160465
5074684457,Point 55,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1307607,72.915948
5074684458,Point 54,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1307474,72.9157602
5074684459,Point 53,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1308836,72.9155624
5074684460,Point 52,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1310382,72.9156824
5074684461,Point 51,"""description""=>""Type 3"",""emergency""=>""fire_hydrant""",19.1319884,72.915775
5074684462,Point 50,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1318608,72.9159332
5074684463,Point 49,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.131614,72.915846
5074684464,Point 48,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1314845,72.9157548
5074684465,Point 47,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1314756,72.9155765
5074684466,Point 46,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1338174,72.9122163
5074684467,Point 45,"""description""=>""Type 3"",""emergency""=>""fire_hydrant""",19.1339831,72.9116125
5074684468,Point 44,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1337296,72.9120417
5074684469,Point 43,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1337338,72.9120259
5074684470,Point 42,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1338088,72.9118107
5074684471,Point 40,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1360752,72.9054049
5074684473,Point 38,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1353264,72.9120031
5074684474,Point 37,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1353353,72.9116155
5074684475,Point 36,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135379,72.911346
5074684476,Point 35,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1356805,72.9109094
5074684477,Point 34,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135773,72.9105567
5074684478,Point 33,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135875,72.9106942
5074684479,Point 32,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135856,72.9113232
5074684480,Point 31,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1358503,72.9117128
5074684481,Point 30,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1358383,72.9121231
5074684482,Point 29,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1357141,72.9127682
5074684483,Point 28,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1354677,72.9127427
5074684484,Point 27,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1353118,72.912563
5074684485,Point 26,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135353,72.9123323
5074684486,Point 25,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1355443,72.9122639
5074684487,Point 24,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1357141,72.9122733
5074684488,Point 23,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.135863,72.9123216
5074684489,Point 22,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1358655,72.9125972
5074684490,Point 21,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1358642,72.9126267
5074684491,Point 20,"""description""=>""Type 3"",""emergency""=>""fire_hydrant""",19.1374283,72.9143286
5074684492,Point 19,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1377514,72.9144372
5074684493,Point 18,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1380834,72.9142917
5074684494,Point 17,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1383811,72.9143789
5074684495,Point 16,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1383729,72.9139604
5074684496,Point 15,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1381581,72.9136741
5074684497,Point 14,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1377863,72.9136775
5074684498,Point 13,"""description""=>""Type 3"",""emergency""=>""fire_hydrant""",19.1375132,72.9137043
5074684499,Point 12,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1372852,72.9135957
5074684500,Point 11,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1381955,72.9133603
5074684501,Point 10,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1377293,72.9133402
5074684502,Point 9,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1374803,72.9129888
5074684503,Point 8,"""description""=>""Type 2"",""emergency""=>""fire_hydrant""",19.1375905,72.9126522
5074684504,Point 7,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1378655,72.9124383
5074684505,Point 6,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1380542,72.912445
5074684506,Point 5,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1382259,72.9125791
5074684507,Point 4,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1383178,72.9127984
5074684508,Point 3,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1384179,72.9129539
5074684509,Point 2,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1384736,72.9131229
5074684510,Point 1,"""description""=>""Type 1"",""emergency""=>""fire_hydrant""",19.1383894,72.9132993
5076477319,Sanjay Gandhi National Park Thane Entry,"""name:mr""=>""संजय गांधी नॅशनल पार्क ठाणे एन्ट्री""",19.2372561,72.9642122
5077114707,H6 Store,"""service:copy""=>""yes"",""service:print""=>""no"",""shop""=>""convenience""",19.1357084,72.9073689
5077114708,H13 Store,"""service:print""=>""No"",""shop""=>""convenience""",19.1345656,72.9047792
5077428235,Main Building Print Shop,"""description:service:print""=>""A4, A3 Coloured"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""department_store""",19.1333013,72.9153079
5077428236,H3 Print Shop,"""description""=>""Print A4"",""opening_hours""=>""10:00 - 22:00"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1365443,72.9113094
5077428237,H5 Print Shop (Print House),"""description""=>""Print (A4, A3 Coloured)"",""service:print""=>""yes"",""shop""=>""convenience""",19.1350806,72.9100629
5077428238,H4 Print Shop,"""opening_hours""=>""09:30 - 22:30"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1366058,72.9101296
5077430105,H9 Print Shop,"""description:service:print""=>""A4"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1355293,72.9087226
5077430106,H8 Print Shop,"""description""=>""Print (A4, A3 Coloured)"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1336359,72.9110419
5077430107,H1 Print Shop,"""description""=>""Print (A4, A3 Coloured)"",""opening_hours""=>""10:00 - 22:00"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1361347,72.9137613
5077430108,H15 Print Shop,"""description:service:print""=>""A4 Coloured, A3 B&W"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""convenience""",19.1382303,72.9139262
5077430109,H16 Print Shop,"""description:service:print""=>""A4 Coloured, A3 B&W"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""convenience""",19.1376494,72.9132242
5077430110,H2 Print Shop,"""description""=>""Print Yes (A4, A3 Coloured)"",""opening_hours""=>""10:00 - 23:30"",""service:copy""=>""yes"",""service:print""=>""yes"",""shop""=>""copyshop""",19.1363362,72.9122361
5077430111,H-15 General Store,"""service:copy""=>""no"",""service:print""=>""no"",""shop""=>""convenience""",19.1376621,72.9144007
5077600661,Guard 52: ACRE (SYSCON),"""barrier:personnel""=>""yes""",19.1351617,72.9154685
5077600663,Guard 50: TCS Area/ Aerospace,"""barrier:personnel""=>""yes"",""description""=>""Box on the turn""",19.1319067,72.9187515
5077600664,Guard 49: SINE,"""barrier:personnel""=>""yes""",19.1321741,72.9178315
5077600665,Guard 48: Monash Reception,"""barrier:personnel""=>""yes""",19.1330103,72.9189688
5077600666,Guard 47: H9,"""barrier:personnel""=>""yes""",19.135598,72.9084277
5077600668,Guard 45: H14,"""barrier:personnel""=>""yes""",19.1348132,72.9057513
5077600669,Guard 44: H13,"""barrier:personnel""=>""yes""",19.1347867,72.9048818
5077600670,Guard 43: H12,"""barrier:personnel""=>""yes""",19.1351896,72.9049248
5077600671,Guard 42: H11,"""barrier:personnel""=>""yes""",19.1332485,72.9119521
5077600672,Guard 41: H8,"""barrier:personnel""=>""yes""",19.1337452,72.911067
5077600673,Guard 40: H5,"""barrier:personnel""=>""yes""",19.1353555,72.9097809
5077600674,Guard 39: Tansa House,"""barrier:personnel""=>""yes""",19.1359295,72.9098265
5077600675,Guard 38: H4,"""barrier:personnel""=>""yes""",19.136359,72.9101108
5077600676,Guard 37: H3,"""barrier:personnel""=>""yes""",19.1362589,72.9114506
5077600677,Guard 36: H2,"""barrier:personnel""=>""yes""",19.1364325,72.9125315
5077600678,Guard 35: H1,"""barrier:personnel""=>""yes""",19.1360879,72.9138954
5077600679,Guard 34,"""barrier:personnel""=>""yes""",19.1377793,72.9128212
5077600680,Guard 33,"""barrier:personnel""=>""yes""",19.1375132,72.9131913
5077600681,Guard 32,"""barrier:personnel""=>""yes""",19.1382962,72.9132128
5077600682,Guard 31: H15 A wing,"""barrier:personnel""=>""yes""",19.1381062,72.9140738
5077600683,Guard 30: H15 C wing,"""barrier:personnel""=>""yes""",19.1377033,72.914283
5077600684,Guard 29: H15 B wing,"""barrier:personnel""=>""yes""",19.1375158,72.914063
5077600685,Guard 28: Quick response team,"""barrier:personnel""=>""yes""",19.1332954,72.9150903
5077600686,Guard 27: Quick response team,"""barrier:personnel""=>""yes""",19.1333118,72.9150984
5077600687,Guard 26: Patrol Duty,"""barrier:personnel""=>""yes""",19.133303,72.9150608
5077600688,Guard 25: CC Building,"""barrier:personnel""=>""yes""",19.1310021,72.9156147
5077600689,Guard 24: Patrol Duty,"""barrier:personnel""=>""yes""",19.129341,72.9158092
5077600690,Guard 23: H10,"""barrier:personnel""=>""yes""",19.1293182,72.9158427
5077600691,Guard 22: IDC,"""barrier:personnel""=>""yes""",19.1332612,72.9172495
5077600692,Guard 21: VMCC,"""barrier:personnel""=>""yes""",19.132501,72.9173112
5077600693,Guard 20: IIT Hospital,"""barrier:personnel""=>""yes""",19.1307778,72.91435
5077600694,Guard 19: Main Building;Guard 18: Main Building,"""barrier:personnel""=>""yes"",""description""=>""Looks after parking;Checks Entry/Exit""",19.1324685,72.9148833
5077600696,Guard 17: SOM,"""barrier:personnel""=>""yes""",19.1315,72.9154256
5077600697,Guard 16: Director's bungalow,"""barrier:personnel""=>""yes""",19.1279877,72.9151762
5077600698,Guard 15: Lakeside gate,"""barrier:personnel""=>""yes""",19.1239736,72.91124
5077600699,Guard 14: Lakeside gate,"""barrier:personnel""=>""yes""",19.1239863,72.9112387
5077600700,Guard 13: YP gate,"""barrier:personnel""=>""yes"",""description""=>""Checks Car entry""",19.1283577,72.9191914
5077600701,Guard 12: YP gate,"""barrier:personnel""=>""yes"",""description""=>""Checks Car entry""",19.1283577,72.9191914
5077600702,Guard 11: YP gate,"""barrier:personnel""=>""yes"",""description""=>""Checks Car exit""",19.1283843,72.9191941
5077600703,Guard 10: YP gate,"""barrier:personnel""=>""yes"",""description""=>""Checks Car exit""",19.1283793,72.9191834
5077600704,Guard 9: YP gate,"""barrier:personnel""=>""yes"",""description""=>""Checks person's ID cards while pedestrian entry""",19.1283793,72.9192236
5077600705,Inspector 4: Main Gate Exit,"""barrier:personnel""=>""yes""",19.1255752,72.9164824
5077600706,Inspector 3: Main Gate Exit,"""barrier:personnel""=>""yes""",19.1255752,72.9164824
5077600707,Guard 8: Main Gate Exit,"""barrier:personnel""=>""yes"",""description""=>""Inspects people as they leave""",19.1256069,72.9164704
5077600708,Guard 7: Main Gate Exit Box,"""barrier:personnel""=>""yes"",""description""=>""Checks Vehicles as they leave""",19.1255905,72.9163966
5077600709,Guard 6: Main Gate Exit Box,"""barrier:personnel""=>""yes"",""description""=>""Checks Vehicles as they leave""",19.1255981,72.9163858
5077600710,Inspector 2: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Coordinates Security""",19.1255512,72.9163027
5077600711,Inspector 1: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Coordinates Security""",19.1255626,72.916296
5077600712,Guard 5: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Checks ID""",19.1255689,72.916308
5077600713,Guard 4: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Checks ID""",19.1255689,72.916308
5077600714,Guard 3: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Near metal detector""",19.1254967,72.9163483
5077600715,Guard 2: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Incoming vehicle check""",19.1255499,72.9163375
5077600716,Guard 1: Main Gate Entry,"""barrier:personnel""=>""yes"",""description""=>""Incoming vehicle check""",19.1255499,72.9163375
5077612632,Movable,"""amenity""=>""waste_basket"",""description""=>""19.132029, 72.917137"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132029,72.917137
5077612633,Movable,"""amenity""=>""waste_basket"",""description""=>""19.131459, 72.917080"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131459,72.91708
5077612634,Movable,"""amenity""=>""waste_basket"",""description""=>""19.133594, 72.905674"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133594,72.905674
5077612635,Movable,"""amenity""=>""waste_basket"",""description""=>""19.133716, 72.905713"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133716,72.905713
5077612636,Movable,"""amenity""=>""waste_basket"",""description""=>""19.133928, 72.905829"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133928,72.905829
5077612637,Movable,"""amenity""=>""waste_basket"",""description""=>""19.134010, 72.906604"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13401,72.906604
5077612638,Movable,"""amenity""=>""waste_basket"",""description""=>""19.134277, 72.906680"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134277,72.90668
5077612639,Movable,"""amenity""=>""waste_basket"",""description""=>""19.134763, 72.906701"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134763,72.906701
5077612640,Movable,"""amenity""=>""waste_basket"",""description""=>""19.135044, 72.906748"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135044,72.906748
5077612641,Movable,"""amenity""=>""waste_basket"",""description""=>""19.134565, 72.909203"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134565,72.909203
5077612642,Movable,"""amenity""=>""waste_basket"",""description""=>""19.134427, 72.909532"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134427,72.909532
5077612643,Movable,"""amenity""=>""waste_basket"",""description""=>""19.136191, 72.917058"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.136191,72.917058
5077612644,Movable,"""amenity""=>""waste_basket"",""description""=>""19.137720, 72.912485"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13772,72.912485
5077612646,Movable,"""amenity""=>""waste_basket"",""description""=>""19.137347, 72.914355"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.137347,72.914355
5077612647,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.129996, 72.917143"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.1300416,72.9170813
5077612648,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135587, 72.917978"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135587,72.917978
5077612649,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134350, 72.918365"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13435,72.918365
5077612650,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133369, 72.918500"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133369,72.9185
5077612651,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133044, 72.917904"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133044,72.917904
5077612652,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131810, 72.916024"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13181,72.916024
5077612653,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132498, 72.916016"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132498,72.916016
5077612654,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132466, 72.915950"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132466,72.91595
5077612655,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134326, 72.914410"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134326,72.91441
5077612656,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133342, 72.912855"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133342,72.912855
5077612657,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133596, 72.912135"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133596,72.912135
5077612658,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133581, 72.911919"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133581,72.911919
5077612659,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133728, 72.911765"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133728,72.911765
5077612660,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133805, 72.911298"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133805,72.911298
5077612661,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133930, 72.911185"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.13393,72.911185
5077612662,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134034, 72.910608"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134034,72.910608
5077612663,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134203, 72.910423"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134203,72.910423
5077612664,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134191, 72.910160"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134191,72.91016
5077612665,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135048, 72.904899"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135048,72.904899
5077612667,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135106, 72.905277"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135106,72.905277
5077612668,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135406, 72.905644"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135406,72.905644
5077612669,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135409, 72.905938"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135409,72.905938
5077612670,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135362, 72.906129"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135362,72.906129
5077612671,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135219, 72.906870"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135219,72.90687
5077612672,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135178, 72.907616"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135178,72.907616
5077612673,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135016, 72.907856"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135016,72.907856
5077612674,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134696, 72.908814"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134696,72.908814
5077612675,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134348, 72.910116"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134348,72.910116
5077612676,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134721, 72.910292"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134721,72.910292
5077612677,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135019, 72.910244"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135019,72.910244
5077612678,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135608, 72.910400"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135608,72.9104
5077612679,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.136195, 72.910499"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.136195,72.910499
5077612680,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.136067, 72.911508"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.136067,72.911508
5077612681,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135984, 72.912634"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135984,72.912634
5077612682,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135873, 72.913296"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135873,72.913296
5077612683,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135713, 72.914292"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.1359107,72.9143376
5077612684,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.136012, 72.913838"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.136012,72.913838
5077612685,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.137598, 72.914986"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.137598,72.914986
5077612686,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.137345, 72.914166"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.137345,72.914166
5077612687,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.137024, 72.914892"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.137024,72.914892
5077612688,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.136514, 72.914770"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.136514,72.91477
5077612689,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.135945, 72.914621"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.135945,72.914621
5077612690,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134681, 72.914220"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134681,72.91422
5077612691,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.134067, 72.914154"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.134067,72.914154
5077612692,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.133152, 72.913735"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.133152,72.913735
5077612693,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132986, 72.913623"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132986,72.913623
5077612694,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132576, 72.914633"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132576,72.914633
5077612696,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.132148, 72.914946"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.132148,72.914946
5077612697,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131727, 72.915162"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131727,72.915162
5077612698,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131732, 72.915368"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131732,72.915368
5077612699,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131511, 72.915367"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131511,72.915367
5077612700,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.131251, 72.915358"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.131251,72.915358
5077612701,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.130743, 72.915287"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.130743,72.915287
5077612703,Fixed,"""amenity""=>""waste_basket"",""description""=>""19.130201, 72.915332"",""extrude""=>""0"",""tessellate""=>""-1"",""visibility""=>""-1""",19.130201,72.915332
